State,Location,"Heavy Drinking Percentage, 2012",FIPS,PlaceName
Kentucky,Elliott County,6.0,21063,Elliott County | KY
Kentucky,Estill County,4.9,21065,Estill County | KY
Kentucky,Fayette County,9.6,21067,Fayette County | KY
Kentucky,Fleming County,6.5,21069,Fleming County | KY
Kentucky,Floyd County,4.6,21071,Floyd County | KY
Kentucky,Franklin County,8.0,21073,Franklin County | KY
Kentucky,Fulton County,6.3,21075,Fulton County | KY
Kentucky,Gallatin County,6.3,21077,Gallatin County | KY
Kentucky,Garrard County,5.2,21079,Garrard County | KY
Kentucky,Grant County,5.0,21081,Grant County | KY
Kentucky,Graves County,4.4,21083,Graves County | KY
Kentucky,Grayson County,5.4,21085,Grayson County | KY
Kentucky,Green County,4.0,21087,Green County | KY
Kentucky,Greenup County,5.1,21089,Greenup County | KY
Kentucky,Hancock County,4.8,21091,Hancock County | KY
Kentucky,Hardin County,5.5,21093,Hardin County | KY
Kentucky,Harlan County,4.1,21095,Harlan County | KY
Kentucky,Harrison County,7.8,21097,Harrison County | KY
Kentucky,Hart County,4.9,21099,Hart County | KY
Kentucky,Henderson County,7.0,21101,Henderson County | KY
Kentucky,Henry County,6.8,21103,Henry County | KY
Kentucky,Hickman County,3.7,21105,Hickman County | KY
Kentucky,Hopkins County,6.1,21107,Hopkins County | KY
Kentucky,Jackson County,4.1,21109,Jackson County | KY
Kentucky,Jefferson County,9.1,21111,Jefferson County | KY
Kentucky,Jessamine County,7.1,21113,Jessamine County | KY
Kentucky,Johnson County,5.0,21115,Johnson County | KY
Kentucky,Kenton County,13.1,21117,Kenton County | KY
Kentucky,Knott County,4.4,21119,Knott County | KY
Kentucky,Knox County,3.8,21121,Knox County | KY
Kentucky,Larue County,5.1,21123,Larue County | KY
Kentucky,Laurel County,4.2,21125,Laurel County | KY
Kentucky,Lawrence County,4.9,21127,Lawrence County | KY
Kentucky,Lee County,5.0,21129,Lee County | KY
Kentucky,Leslie County,4.2,21131,Leslie County | KY
Kentucky,Letcher County,4.3,21133,Letcher County | KY
Kentucky,Lewis County,5.5,21135,Lewis County | KY
Kentucky,Lincoln County,4.3,21137,Lincoln County | KY
Kentucky,Livingston County,5.4,21139,Livingston County | KY
Kentucky,Logan County,4.8,21141,Logan County | KY
Kentucky,Lyon County,5.4,21143,Lyon County | KY
Kentucky,Madison County,6.8,21151,Madison County | KY
Kentucky,Magoffin County,4.0,21153,Magoffin County | KY
Kentucky,Marion County,10.0,21155,Marion County | KY
Kentucky,Marshall County,5.9,21157,Marshall County | KY
Kentucky,Martin County,4.4,21159,Martin County | KY
Kentucky,Mason County,9.3,21161,Mason County | KY
Kentucky,McCracken County,6.4,21145,Mccracken County | KY
Kentucky,McCreary County,4.3,21147,Mccreary County | KY
Kentucky,McLean County,5.4,21149,Mclean County | KY
Kentucky,Meade County,6.3,21163,Meade County | KY
Kentucky,Menifee County,5.3,21165,Menifee County | KY
Kentucky,Mercer County,4.8,21167,Mercer County | KY
Kentucky,Metcalfe County,4.1,21169,Metcalfe County | KY
Kentucky,Monroe County,4.7,21171,Monroe County | KY
Kentucky,Montgomery County,7.0,21173,Montgomery County | KY
Kentucky,Morgan County,5.2,21175,Morgan County | KY
Kentucky,Muhlenberg County,4.3,21177,Muhlenberg County | KY
Kentucky,Nelson County,9.4,21179,Nelson County | KY
Kentucky,Nicholas County,6.9,21181,Nicholas County | KY
Kentucky,Ohio County,4.7,21183,Ohio County | KY
Kentucky,Oldham County,8.5,21185,Oldham County | KY
Kentucky,Owen County,5.2,21187,Owen County | KY
Kentucky,Owsley County,5.2,21189,Owsley County | KY
Kentucky,Pendleton County,5.4,21191,Pendleton County | KY
Kentucky,Perry County,5.3,21193,Perry County | KY
Kentucky,Pike County,4.4,21195,Pike County | KY
Kentucky,Powell County,5.1,21197,Powell County | KY
Kentucky,Pulaski County,4.3,21199,Pulaski County | KY
Kentucky,Robertson County,6.8,21201,Robertson County | KY
Kentucky,Rockcastle County,3.9,21203,Rockcastle County | KY
Kentucky,Rowan County,6.9,21205,Rowan County | KY
Kentucky,Russell County,5.5,21207,Russell County | KY
Kentucky,Scott County,6.9,21209,Scott County | KY
Kentucky,Shelby County,6.5,21211,Shelby County | KY
Kentucky,Simpson County,4.9,21213,Simpson County | KY
Kentucky,Spencer County,6.6,21215,Spencer County | KY
Kentucky,Taylor County,5.4,21217,Taylor County | KY
Kentucky,Todd County,3.7,21219,Todd County | KY
Kentucky,Trigg County,5.3,21221,Trigg County | KY
Kentucky,Trimble County,5.5,21223,Trimble County | KY
Kentucky,Union County,7.5,21225,Union County | KY
Kentucky,Warren County,6.9,21227,Warren County | KY
Kentucky,Washington County,6.8,21229,Washington County | KY
Kentucky,Wayne County,3.6,21231,Wayne County | KY
Kentucky,Webster County,5.5,21233,Webster County | KY
Kentucky,Whitley County,3.5,21235,Whitley County | KY
Kentucky,Wolfe County,6.5,21237,Wolfe County | KY
Kentucky,Woodford County,9.1,21239,Woodford County | KY
Louisiana,Acadia Parish,9.4,22001,Acadia Parish | LA
Louisiana,Allen Parish,7.9,22003,Allen Parish | LA
Louisiana,Ascension Parish,10.5,22005,Ascension Parish | LA
Louisiana,Assumption Parish,9.6,22007,Assumption Parish | LA
Louisiana,Avoyelles Parish,9.2,22009,Avoyelles Parish | LA
Louisiana,Beauregard Parish,6.1,22011,Beauregard Parish | LA
Louisiana,Bienville Parish,5.7,22013,Bienville Parish | LA
Louisiana,Bossier Parish,7.2,22015,Bossier Parish | LA
Louisiana,Caddo Parish,7.6,22017,Caddo Parish | LA
Louisiana,Calcasieu Parish,8.9,22019,Calcasieu Parish | LA
Louisiana,Caldwell Parish,5.5,22021,Caldwell Parish | LA
Louisiana,Cameron Parish,9.2,22023,Cameron Parish | LA
Louisiana,Catahoula Parish,5.8,22025,Catahoula Parish | LA
Louisiana,Claiborne Parish,6.6,22027,Claiborne Parish | LA
Louisiana,Concordia Parish,6.8,22029,Concordia Parish | LA
Louisiana,De Soto Parish,7.1,22031,De Soto Parish | LA
Louisiana,East Baton Rouge Parish,7.3,22033,East Baton Rouge Parish | LA
Louisiana,East Carroll Parish,5.9,22035,East Carroll Parish | LA
Louisiana,East Feliciana Parish,5.8,22037,East Feliciana Parish | LA
Louisiana,Evangeline Parish,9.1,22039,Evangeline Parish | LA
Louisiana,Franklin Parish,5.2,22041,Franklin Parish | LA
Louisiana,Grant Parish,6.8,22043,Grant Parish | LA
Louisiana,Iberia Parish,9.7,22045,Iberia Parish | LA
Louisiana,Iberville Parish,7.0,22047,Iberville Parish | LA
Louisiana,Jackson Parish,6.2,22049,Jackson Parish | LA
Louisiana,Jefferson Davis Parish,9.6,22053,Jefferson Davis Parish | LA
Louisiana,Jefferson Parish,9.2,22051,Jefferson Parish | LA
Louisiana,La Salle Parish,5.8,22059,La Salle Parish | LA
Louisiana,Lafayette Parish,10.2,22055,Lafayette Parish | LA
Louisiana,Lafourche Parish,10.0,22057,Lafourche Parish | LA
Louisiana,Lincoln Parish,6.1,22061,Lincoln Parish | LA
Louisiana,Livingston Parish,7.5,22063,Livingston Parish | LA
Louisiana,Madison Parish,9.3,22065,Madison Parish | LA
Louisiana,Morehouse Parish,6.1,22067,Morehouse Parish | LA
Louisiana,Natchitoches Parish,7.2,22069,Natchitoches Parish | LA
Louisiana,Orleans Parish,10.0,22071,Orleans Parish | LA
Louisiana,Ouachita Parish,6.8,22073,Ouachita Parish | LA
Louisiana,Plaquemines Parish,9.4,22075,Plaquemines Parish | LA
Louisiana,Pointe Coupee Parish,11.0,22077,Pointe Coupee Parish | LA
Louisiana,Rapides Parish,7.0,22079,Rapides Parish | LA
Louisiana,Red River Parish,8.1,22081,Red River Parish | LA
Louisiana,Richland Parish,5.1,22083,Richland Parish | LA
Louisiana,Sabine Parish,6.6,22085,Sabine Parish | LA
Louisiana,St. Bernard Parish,8.7,22087,St. Bernard Parish | LA
Louisiana,St. Charles Parish,9.6,22089,St. Charles Parish | LA
Louisiana,St. Helena Parish,5.9,22091,St. Helena Parish | LA
Louisiana,St. James Parish,10.3,22093,St. James Parish | LA
Louisiana,St. John the Baptist Parish,9.2,22095,St. John The Baptist Parish | LA
Louisiana,St. Landry Parish,10.3,22097,St. Landry Parish | LA
Louisiana,St. Martin Parish,10.7,22099,St. Martin Parish | LA
Louisiana,St. Mary Parish,9.8,22101,St. Mary Parish | LA
Louisiana,St. Tammany Parish,8.2,22103,St. Tammany Parish | LA
Louisiana,Tangipahoa Parish,7.1,22105,Tangipahoa Parish | LA
Louisiana,Tensas Parish,5.8,22107,Tensas Parish | LA
Louisiana,Terrebonne Parish,10.3,22109,Terrebonne Parish | LA
Louisiana,Union Parish,5.7,22111,Union Parish | LA
Louisiana,Vermilion Parish,10.6,22113,Vermilion Parish | LA
Louisiana,Vernon Parish,7.6,22115,Vernon Parish | LA
Louisiana,Washington Parish,5.8,22117,Washington Parish | LA
Louisiana,Webster Parish,6.0,22119,Webster Parish | LA
Louisiana,West Baton Rouge Parish,10.1,22121,West Baton Rouge Parish | LA
Louisiana,West Carroll Parish,5.0,22123,West Carroll Parish | LA
Louisiana,West Feliciana Parish,6.4,22125,West Feliciana Parish | LA
Louisiana,Winn Parish,6.1,22127,Winn Parish | LA
Maine,Androscoggin County,9.1,23001,Androscoggin County | ME
Maine,Aroostook County,8.9,23003,Aroostook County | ME
Maine,Cumberland County,11.2,23005,Cumberland County | ME
Maine,Franklin County,10.0,23007,Franklin County | ME
Maine,Hancock County,12.0,23009,Hancock County | ME
Maine,Kennebec County,9.6,23011,Kennebec County | ME
Maine,Knox County,10.9,23013,Knox County | ME
Maine,Lincoln County,12.2,23015,Lincoln County | ME
Maine,Oxford County,10.7,23017,Oxford County | ME
Maine,Penobscot County,9.0,23019,Penobscot County | ME
Maine,Piscataquis County,9.8,23021,Piscataquis County | ME
Maine,Sagadahoc County,11.1,23023,Sagadahoc County | ME
Maine,Somerset County,9.5,23025,Somerset County | ME
Maine,Waldo County,10.5,23027,Waldo County | ME
Maine,Washington County,10.5,23029,Washington County | ME
Maine,York County,10.8,23031,York County | ME
Maryland,Allegany County,8.5,24001,Allegany County | MD
Maryland,Anne Arundel County,7.7,24003,Anne Arundel County | MD
Maryland,Baltimore City,8.9,24510,Baltimore City | MD
Maryland,Baltimore County,8.1,24005,Baltimore County | MD
Maryland,Calvert County,8.9,24009,Calvert County | MD
Maryland,Caroline County,6.7,24011,Caroline County | MD
Maryland,Carroll County,8.0,24013,Carroll County | MD
Maryland,Cecil County,9.3,24015,Cecil County | MD
Maryland,Charles County,7.3,24017,Charles County | MD
Maryland,Dorchester County,6.6,24019,Dorchester County | MD
Maryland,Frederick County,7.3,24021,Frederick County | MD
Maryland,Garrett County,7.1,24023,Garrett County | MD
Maryland,Harford County,8.1,24025,Harford County | MD
Maryland,Howard County,8.2,24027,Howard County | MD
Maryland,Kent County,10.4,24029,Kent County | MD
Maryland,Montgomery County,6.8,24031,Montgomery County | MD
Maryland,Prince George's County,5.5,24033,Prince George'S County | MD
Maryland,Queen Anne's County,11.8,24035,Queen Anne'S County | MD
Maryland,Somerset County,7.0,24039,Somerset County | MD
Maryland,St. Mary's County,8.1,24037,St. Mary'S County | MD
Maryland,Talbot County,9.4,24041,Talbot County | MD
Maryland,Washington County,6.6,24043,Washington County | MD
Maryland,Wicomico County,6.8,24045,Wicomico County | MD
Maryland,Worcester County,11.6,24047,Worcester County | MD
Massachusetts,Barnstable County,11.4,25001,Barnstable County | MA
Massachusetts,Berkshire County,12.2,25003,Berkshire County | MA
Massachusetts,Bristol County,9.0,25005,Bristol County | MA
Massachusetts,Dukes County,14.3,25007,Dukes County | MA
Massachusetts,Essex County,9.1,25009,Essex County | MA
Massachusetts,Franklin County,11.4,25011,Franklin County | MA
Massachusetts,Hampden County,8.8,25013,Hampden County | MA
Massachusetts,Hampshire County,10.7,25015,Hampshire County | MA
Massachusetts,Middlesex County,9.4,25017,Middlesex County | MA
Massachusetts,Nantucket County,14.9,25019,Nantucket County | MA
Massachusetts,Norfolk County,9.8,25021,Norfolk County | MA
Massachusetts,Plymouth County,10.0,25023,Plymouth County | MA
Massachusetts,Suffolk County,10.7,25025,Suffolk County | MA
Massachusetts,Worcester County,9.8,25027,Worcester County | MA
Michigan,Alcona County,12.3,26001,Alcona County | MI
Michigan,Alger County,13.2,26003,Alger County | MI
Michigan,Allegan County,8.6,26005,Allegan County | MI
Michigan,Alpena County,11.5,26007,Alpena County | MI
Michigan,Antrim County,11.1,26009,Antrim County | MI
Michigan,Arenac County,10.4,26011,Arenac County | MI
Michigan,Baraga County,11.5,26013,Baraga County | MI
Michigan,Barry County,9.1,26015,Barry County | MI
Michigan,Bay County,12.2,26017,Bay County | MI
Michigan,Benzie County,10.3,26019,Benzie County | MI
Michigan,Berrien County,7.6,26021,Berrien County | MI
Michigan,Branch County,9.7,26023,Branch County | MI
Michigan,Calhoun County,8.3,26025,Calhoun County | MI
Michigan,Cass County,8.8,26027,Cass County | MI
